id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1484595,Rental unit in Seattle · ★4.39 · 1 bedroom · 1 bed · 1 bath,3074414,Melissa,University District,University District,47.65865,-122.31784,Entire home/apt,118,30,38,2023-11-05,0.30,116,255,1,STR-OPLI-19-002570
1493349,Rental unit in Seattle · ★4.07 · 1 bedroom · 2 beds · 1 bath,3074414,Melissa,Other neighborhoods,Ravenna,47.66822,-122.2986,Entire home/apt,119,30,44,2023-09-24,0.35,116,278,3,STR-OPLI-19-002641
1494828,Rental unit in Seattle · ★4.89 · 2 bedrooms · 2 beds · 1 bath,316200,William,Cascade,Eastlake,47.63996,-122.32414,Entire home/apt,135,30,244,2023-08-22,1.94,7,194,3,
1494986,Rental unit in Seattle · ★4.94 · 1 bedroom · 1 bed · 1.5 baths,316200,William,Queen Anne,East Queen Anne,47.63346,-122.34558,Entire home/apt,136,3,195,2023-12-18,1.56,7,309,23,STR-OPLI-19-000681
1500353,Boat in Seattle · ★4.93 · 1 bedroom · 1 bed · 1 bath,1037115,Rose And Glen,Cascade,Westlake,47.63784,-122.34117,Entire home/apt,145,30,41,2023-11-29,0.53,2,49,1,
1531351,Rental unit in Seattle · ★4.0 · 1 bedroom · 1 bed · 1 bath,3074414,Melissa,University District,University District,47.65745,-122.31625,Entire home/apt,105,30,36,2023-07-14,0.29,116,225,2,
1531458,Rental unit in Seattle · ★4.43 · 1 bedroom · 1 bed · 1 bath,3074414,Melissa,University District,University District,47.66502,-122.30352,Entire home/apt,125,30,67,2023-09-17,0.53,116,317,1,STR-OPLI-21-002570
1541705,Home in Seattle · ★4.19 · 1 bedroom · 1 bed · 1 shared bath,3074414,Melissa,Other neighborhoods,Ravenna,47.66685,-122.295,Private room,61,30,36,2023-08-12,0.29,116,294,1,
1579615,Home in Seattle · ★4.94 · 1 bedroom · 2 beds · 1 bath,4384828,Monique,Ballard,Adams,47.67566,-122.38795,Entire home/apt,147,3,321,2023-11-06,2.56,2,318,31,STR-OPLI-19-002571
1587766,Home in Seattle · ★5.0 · 3 bedrooms · 4 beds · 1.5 baths,8245393,Linda,Ballard,Whittier Heights,47.6784083,-122.3711369,Entire home/apt,,1,8,2023-09-24,1.83,1,0,8,STR-OPLI-23-000973
1589681,Guesthouse in Seattle · ★4.67 · Studio · 1 bed · 1 bath,681242,Heather,Ballard,Loyal Heights,47.67909,-122.38422,Entire home/apt,70,1,428,2023-11-29,4.27,1,165,54,STR-OPLI-19-002924
1589732,Rental unit in Seattle · ★3.96 · 1 bedroom · 2 beds · 1 bath,3074414,Melissa,University District,University District,47.65884,-122.31809,Entire home/apt,114,30,27,2022-07-23,0.22,116,247,0,STR-OPLI-19-002570
1593991,Boat in Seattle · ★4.88 · 1 bedroom · 1 bed · Shared half-bath,8501598,Stan,Other neighborhoods,North Beach/Blue Ridge,47.69106,-122.38337,Private room,150,30,42,2015-10-06,0.36,1,365,0,
1594219,Townhouse in Seattle · ★4.75 · 1 bedroom · 1 bed · 1.5 shared baths,197690,Trishann,Other neighborhoods,Broadview,47.71483,-122.35631,Private room,46,30,80,2019-10-20,0.64,4,178,0,
1594313,Townhouse in Seattle · ★4.80 · 1 bedroom · 1 bed · 1.5 shared baths,197690,Trishann,Other neighborhoods,Broadview,47.71395,-122.3561,Private room,48,59,81,2019-09-29,0.65,4,269,0,
1599010,Rental unit in Seattle · ★4.23 · Studio · 1 bed · 1 bath,3074414,Melissa,University District,University District,47.66135,-122.31503,Entire home/apt,100,30,31,2023-09-30,0.27,116,365,9,STR-OPLI-19-002641
1603124,Rental unit in Seattle · ★4.38 · Studio · 1 bed · 1 bath,3074414,Melissa,University District,University District,47.66108,-122.31434,Entire home/apt,90,30,24,2023-11-11,0.19,116,319,1,STR-OPLI-19-002641
1628210,Home in Seattle · ★4.95 · 2 bedrooms · 2 beds · 1 bath,8654046,Ronda,Other neighborhoods,Phinney Ridge,47.68073,-122.34874,Entire home/apt,166,2,20,2023-11-05,0.19,1,175,1,STR-OPLI-19-000640
1629525,Townhouse in Seattle · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,8660724,Deb,Beacon Hill,North Beacon Hill,47.57793050699965,-122.30020511960362,Private room,49,30,10,2023-09-30,0.14,3,168,3,
1647216,Rental unit in Seattle · ★4.13 · Studio · 1 bed · 1 bath,3074414,Melissa,University District,University District,47.66281,-122.31305,Entire home/apt,88,30,23,2021-03-24,0.20,116,365,0,STR-OPLI-20-000157
1684236,Condo in Seattle · ★4.83 · 1 bedroom · 1 bed · 1 bath,8905591,David,Downtown,First Hill,47.61215,-122.32971,Entire home/apt,200,4,217,2023-10-30,1.75,1,82,20,STR-OPLI-21-000010
1686930,Rental unit in Seattle · ★4.88 · 3 bedrooms · 4 beds · 1 bath,8916363,Paige,Queen Anne,West Queen Anne,47.63059,-122.36509,Entire home/apt,155,1,654,2023-12-14,5.26,3,0,110,STR-OPLI-19-001889
1696389,Condo in Seattle · ★4.80 · 3 bedrooms · 3 beds · 2 baths,8956137,William,Queen Anne,West Queen Anne,47.6304,-122.37041,Entire home/apt,149,30,5,2022-11-11,0.08,1,303,0,
1716901,Rental unit in Seattle · ★4.93 · 1 bedroom · 1 bed · 1 bath,3650951,Candace,Capitol Hill,Broadway,47.61884,-122.32476,Entire home/apt,95,3,122,2023-06-26,1.17,1,75,3,STR-OPLI-19-001892
1732441,Home in Seattle · ★4.91 · 1 bedroom · 1 bed · 1 bath,1214247,Marcell,Delridge,North Delridge,47.56204,-122.36149,Entire home/apt,90,2,188,2023-12-10,1.55,1,133,20,STR-OPLI-19-002273
1737244,Home in Seattle · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,9148911,Constance,Other neighborhoods,Bryant,47.67148,-122.28099,Private room,71,30,40,2022-08-10,0.38,1,365,0,STR-OPLI-19-002384
1764100,Rental unit in Seattle · ★4.33 · 1 bedroom · 2 beds · 1 bath,3074414,Melissa,University District,University District,47.66316,-122.31276,Entire home/apt,99,30,54,2023-08-12,0.44,116,137,2,STR-OPLI-19-002641
1773803,Rental unit in Seattle · ★4.20 · 1 bedroom · 1 bed · 1 bath,8026420,Sheldon,University District,University District,47.6568,-122.31299,Entire home/apt,92,30,303,2019-12-08,2.44,2,365,0,
1775016,Home in Seattle · ★4.82 · 1 bedroom · 1 bed · 1.5 baths,8315334,Robert,Capitol Hill,Broadway,47.62543,-122.32496,Private room,76,1,455,2023-11-18,4.05,2,0,57,STR-OPLI-19-001755
1802663,Guest suite in Seattle · ★4.94 · 1 bedroom · 2 beds · 1 bath,9450725,Ron,Other neighborhoods,Wallingford,47.65428,-122.33766,Entire home/apt,109,2,347,2023-11-27,2.80,1,189,29,STR-OPLI-19-003318
1807936,Home in Seattle · ★4.68 · 2 bedrooms · 2 beds · 1.5 baths,3464851,Ev,Northgate,Maple Leaf,47.70265,-122.31618,Private room,60,30,25,2019-11-10,0.31,1,362,0,
1820794,Guest suite in Seattle · ★4.97 · Studio · 1 bed · 1 bath,9533123,Pam,Queen Anne,East Queen Anne,47.63089,-122.34815,Entire home/apt,137,2,612,2023-10-29,5.05,1,316,62,STR-OPLI-19-002846
1851863,Rental unit in Seattle · ★4.81 · 1 bedroom · 1 bed · 1 bath,9671138,Susanna,Other neighborhoods,Greenwood,47.69674,-122.34621,Entire home/apt,82,30,44,2019-11-25,0.36,1,0,0,
1900698,Condo in Seattle · ★4.69 · 1 bedroom · 1 bed · 1.5 shared baths,3118422,Julie,Rainier Valley,Columbia City,47.55306,-122.28104,Private room,40,30,203,2023-02-07,1.66,1,270,1,
1905473,Home in Seattle · ★4.50 · 1 bedroom · 1 bed · 1 bath,9890727,Stephen,Central Area,Mann,47.60728,-122.29714,Private room,,30,6,2016-09-06,0.05,1,0,0,
1909058,Home in Seattle · ★4.95 · 1 bedroom · 1 bed · 1 private bath,2497928,Gary And Beth,Queen Anne,West Queen Anne,47.63812,-122.37077,Private room,100,3,187,2023-11-17,1.55,1,284,20,STR-OPLI-19-001496
1925661,Home in Seattle · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,9975709,Bea,Beacon Hill,North Beacon Hill,47.57943,-122.30387,Private room,100,30,104,2020-02-29,0.89,1,1,0,825676
1928010,Guest suite in Seattle · ★4.79 · 1 bedroom · 2 beds · 1.5 baths,8315334,Robert,Capitol Hill,Broadway,47.62543,-122.32496,Private room,76,3,544,2023-11-28,4.47,2,62,58,STR-OPLI-19-001755
1935439,Home in Seattle · ★4.47 · 1 bedroom · 1 bed · 2 baths,10014839,Timothy,Other neighborhoods,Greenwood,47.70407,-122.36123,Private room,35,31,19,2023-01-16,0.16,1,79,1,
1976382,Rental unit in Seattle · ★4.81 · 1 bedroom · 1 bed · 1 bath,1121532,Melissa,Capitol Hill,Broadway,47.62372,-122.32417,Entire home/apt,80,30,95,2023-01-03,0.79,10,365,1,STR-OPLI-19-002118
1983713,Guesthouse in Seattle · ★4.87 · 1 bedroom · 1 bed · 1 bath,10235544,Scott (Aka Skip),Central Area,Leschi,47.59181,-122.29372,Entire home/apt,113,10,53,2023-09-02,0.45,3,365,1,STR-OPLI-19-002543
1984692,Home in Seattle · ★5.0 · 3 bedrooms · 3 beds · 2 baths,5525120,Esther,Other neighborhoods,Greenwood,47.68448,-122.34495,Entire home/apt,,30,19,2023-05-29,0.16,1,0,1,STR-OPLI-21-000824
2026794,Cottage in Seattle · ★4.64 · 1 bedroom · 1 bed · 1 shared bath,10392662,Sheryl,Other neighborhoods,Wallingford,47.65973,-122.3322,Private room,71,30,248,2023-07-31,2.05,2,89,1,STR-OPLI-23-000939
2033191,Guest suite in Seattle · ★4.98 · 2 bedrooms · 2 beds · 1 bath,10437300,Paul,Other neighborhoods,Green Lake,47.67612,-122.33221,Entire home/apt,194,3,142,2023-12-11,1.22,1,227,7,STR-OPLI-19-001403
2037250,Home in Seattle · ★4.90 · 1 bedroom · 1 bed · 1 private bath,1865986,Sheldon,Other neighborhoods,Greenwood,47.68434,-122.3572,Private room,107,3,107,2023-09-04,0.90,2,90,9,STR-OPLI-19-001288
2069917,Rental unit in Seattle · ★4.71 · 1 bedroom · 1 bed · 1 bath,8284327,Anna,Beacon Hill,North Beacon Hill,47.57325,-122.3074,Entire home/apt,89,3,98,2023-07-25,0.91,1,364,1,STR-OPLI-19-002965
2112625,Townhouse in Seattle · ★4.87 · 1 bedroom · 1 bed · 1 private bath,10771753,Abe,Central Area,Leschi,47.59483,-122.29297,Private room,74,30,54,2023-10-29,0.45,2,330,1,
2118253,Rental unit in Seattle · ★4.17 · 2 bedrooms · 2 beds · 1 bath,3074414,Melissa,University District,University District,47.66789,-122.3008,Entire home/apt,155,30,35,2021-09-06,0.30,116,365,0,
2150760,Guesthouse in Seattle · ★4.77 · Studio · 1 bed · 1 bath,10977007,Michelle,Seward Park,Seward Park,47.55264,-122.27113,Entire home/apt,124,2,217,2023-10-23,1.83,1,86,20,STR-OPLI-20-001164
2197168,Cottage in Seattle · ★4.96 · 2 bedrooms · 2 beds · 1 bath,11206862,Tammi,Beacon Hill,North Beacon Hill,47.57882,-122.30842,Entire home/apt,125,30,172,2023-10-22,1.43,1,262,4,STR-OPLI-19-003105
2215336,Rental unit in Seattle · ★4.79 · 2 bedrooms · 2 beds · 1 bath,11299221,Kelly,Other neighborhoods,Green Lake,47.67334,-122.33451,Entire home/apt,184,2,177,2023-11-26,1.54,4,171,26,STR-OPLI-19-002778
2234730,Rental unit in Seattle · ★4.45 · 1 bedroom · 1 bed · 1 bath,3074414,Melissa,University District,University District,47.66082,-122.31358,Entire home/apt,112,30,41,2023-09-22,0.40,116,132,1,STR-OPLI-19-002570
2267862,Home in Seattle · ★4.84 · 1 bedroom · 4 beds · 1 bath,11580391,Shawn,Ballard,West Woodland,47.66577,-122.36659,Entire home/apt,115,30,45,2023-08-27,0.49,1,323,1,STR-OPLI-19-002461
2297917,Rental unit in Seattle · ★4.91 · 1 bedroom · 2 beds · 1 bath,11737076,Donna,Other neighborhoods,Broadview,47.70914,-122.36338,Entire home/apt,100,2,173,2023-11-24,1.44,1,211,32,STR-OPLI-19-002074
2298775,Home in Seattle · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,225830,Lee & Steve,Northgate,Maple Leaf,47.69968,-122.30691,Private room,60,10,93,2023-10-06,0.79,1,261,4,STR-OPLI-19-002399
2358140,Rental unit in Seattle · ★4.31 · Studio · 1 bed · 1 bath,3074414,Melissa,University District,University District,47.6579,-122.31808,Entire home/apt,109,1,49,2023-10-23,0.41,116,89,7,STR-OPLI-19-002570
2391699,Home in Seattle · ★4.96 · 1 bedroom · 1 bed · 1 private bath,1123549,Sandy,Other neighborhoods,Fremont,47.65401,-122.34515,Private room,66,2,606,2023-11-21,5.21,2,0,37,STR-OPLI-19-002184
2396734,Condo in Seattle · ★4.95 · 4 bedrooms · 4 beds · 1 bath,4384828,Monique,Ballard,Adams,47.67529296875,-122.3888168334961,Entire home/apt,221,3,152,2023-11-15,1.28,2,282,20,STR-OPLI-19-002571
2446384,Home in Seattle · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,12509177,Susan And Joel,Other neighborhoods,Ravenna,47.6824,-122.30303,Private room,70,1,218,2023-11-24,2.42,1,168,66,STR-OPLI-19-000794
2471659,Guesthouse in Seattle · ★4.86 · 1 bedroom · 1 bed · 1 bath,2824920,Gerrit & Ann,Rainier Valley,Columbia City,47.55217,-122.28502,Entire home/apt,89,2,458,2023-11-27,4.02,1,359,33,STR-OPLI-20-000386
2481189,Condo in Seattle · ★4.83 · 3 bedrooms · 3 beds · 2 baths,12693172,Laura & Peter,Queen Anne,East Queen Anne,47.63757,-122.34593,Entire home/apt,191,1,125,2023-09-26,1.05,1,0,4,STR-OPLI-23-000906
2486612,Rental unit in Seattle · ★4.65 · 1 bedroom · 1 bed · 1 bath,6433045,Joseph,Beacon Hill,North Beacon Hill,47.5739,-122.30978,Entire home/apt,85,30,360,2023-11-20,3.02,1,247,30,STR-OPLI-19-000751
2522091,Rental unit in Seattle · ★4.96 · 1 bedroom · 1 bed · 1 bath,12913415,Michelle,West Seattle,North Admiral,47.587074,-122.393158,Entire home/apt,100,3,191,2023-11-12,1.61,2,326,11,STR-OPLI-19-001727
2536507,Guest suite in Seattle · ★4.92 · Studio · 1 bed · 1 bath,5570855,Marian,West Seattle,North Admiral,47.58378,-122.39909,Entire home/apt,112,2,567,2023-11-19,4.78,2,0,38,STR-OPLI-19-001306
2578855,Rental unit in Seattle · ★4.92 · 1 bedroom · 2 beds · 1 bath,5507715,Stephanie,Other neighborhoods,Greenwood,47.68469,-122.35214,Entire home/apt,98,3,411,2023-11-13,3.48,1,224,40,STR-OPLI-19-000012
2612399,Cottage in Seattle · ★4.98 · 1 bedroom · 1 bed · 1 bath,4485958,Phil And Andrea,Central Area,Madrona,47.60929,-122.29554,Entire home/apt,90,5,493,2023-11-28,4.22,2,0,42,STR-OPLI-19-000461
2614238,Condo in Seattle · ★4.85 · 1 bedroom · 1 bed · 1 bath,13386991,Kelly,Central Area,Leschi,47.59676,-122.28667,Entire home/apt,79,30,13,2023-11-03,0.11,1,120,3,
2614387,Home in Seattle · ★4.93 · 1 bedroom · 1 bed · 1 private bath,1123549,Sandy,Other neighborhoods,Fremont,47.6551,-122.34316,Private room,69,2,660,2023-12-03,5.57,2,150,50,STR-OPLI-19-002184
2630912,Townhouse in Seattle · ★4.80 · 2 bedrooms · 2 beds · 2 shared baths,197690,Trishann,Other neighborhoods,Broadview,47.71519,-122.35607,Private room,155,59,5,2018-07-24,0.05,4,269,0,
2642359,Condo in Seattle · ★4.73 · 1 bedroom · 1 bed · 1 private bath,13266307,David,Other neighborhoods,View Ridge,47.68467,-122.26535,Private room,,1,428,2023-06-10,3.72,1,0,5,STR-OPLI-19-003394
2652941,Guest suite in Seattle · ★4.89 · 1 bedroom · 1 bed · 1 bath,33360,Laura,West Seattle,Fairmount Park,47.56613,-122.37281,Entire home/apt,152,2,197,2023-09-05,1.67,9,0,11,STR-OPLI-19-000033
2670365,Home in Seattle · ★4.91 · 1 bedroom · 1 bed · 1.5 shared baths,13669439,Matthew,Capitol Hill,Stevens,47.63193,-122.30955,Private room,79,30,274,2023-08-06,2.62,2,269,1,STR-OPLI-19-001123
2686374,Townhouse in Seattle · ★4.87 · 2 bedrooms · 4 beds · 1.5 baths,2231298,Chris,Ballard,Adams,47.67294,-122.38311,Entire home/apt,212,1,734,2023-12-17,6.22,3,342,57,STR-OPLI-20-000768
2692126,Rental unit in Seattle · ★4.91 · 1 bedroom · 1 bed · 1 bath,106972,Kelly,Queen Anne,East Queen Anne,47.63007,-122.34499,Entire home/apt,119,2,295,2023-11-27,2.59,4,179,21,STR-OPLI-21-000558
2693672,Condo in Seattle · ★4.70 · 1 bedroom · 1 bed · 1 bath,13786062,Lucy,Downtown,Belltown,47.61855,-122.34512,Entire home/apt,73,5,221,2023-11-28,1.88,2,1,37,STR-OPLI-19-001626
2693700,Guest suite in Seattle · ★4.92 · Studio · 1 bed · 1 bath,13786376,Manuela,Other neighborhoods,Fremont,47.65456,-122.3594,Entire home/apt,118,2,599,2023-12-10,5.15,1,0,70,STR-OPLI-19-001716
2710274,Home in Seattle · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,10392662,Sheryl,Other neighborhoods,Wallingford,47.65924,-122.33191,Private room,71,30,190,2023-08-31,1.61,2,89,1,STR-OPLI-23-000939
2727808,Home in Seattle · ★4.93 · Studio · 1 bed · 1 bath,13959773,Rose Michelle,Other neighborhoods,Fremont,47.65856,-122.35146,Entire home/apt,95,14,214,2020-04-03,1.82,1,345,0,STR-OPLI-19-002117
2731253,Guest suite in Seattle · ★4.96 · 2 bedrooms · 1 bed · 1 bath,601600,Hal,Other neighborhoods,Fremont,47.65361,-122.34931,Entire home/apt,169,3,332,2023-11-15,2.82,2,365,27,STR-OPLI-19-000772
2760312,Guest suite in Seattle · ★4.96 · 1 bedroom · 1 bed · 1 bath,14107195,Jean-Sébastien,Other neighborhoods,Fremont,47.65412,-122.35262,Entire home/apt,179,2,450,2023-11-21,3.85,4,132,16,STR-OPLI-19-001250
2762241,Home in Seattle · ★4.62 · 1 bedroom · 1 bed · 1 bath,14127360,Anne,Other neighborhoods,Phinney Ridge,47.67279,-122.35926,Entire home/apt,125,3,50,2023-06-23,0.43,1,262,1,STR-OPLI-23-000451
2809796,Guesthouse in Seattle · ★4.86 · Studio · 1 bed · 1 bath,14372052,Kathleen,Delridge,North Delridge,47.56628,-122.36652,Entire home/apt,85,2,377,2023-11-06,3.25,1,301,47,STR-OPLI-19-002024
2830174,Rental unit in Seattle · ★4.86 · 1 bedroom · 1 bed · 1 bath,3381463,Katrina,Central Area,Atlantic,47.59485,-122.3095,Private room,71,30,29,2016-05-29,0.25,1,83,0,
2847177,Rental unit in Seattle · ★4.13 · Studio · 2 beds · 1 bath,3074414,Melissa,University District,University District,47.66315,-122.31348,Entire home/apt,93,30,24,2022-09-13,0.20,116,89,0,STR-OPLI-20-000157
2882641,Home in Seattle · ★4.81 · 3 bedrooms · 3 beds · 1 bath,13240442,Adam,Capitol Hill,Stevens,47.62494,-122.30343,Entire home/apt,155,6,96,2023-09-14,0.82,2,281,8,STR-OPLI-19-000293
2923529,Condo in Seattle · ★4.92 · 1 bedroom · 1 bed · 1 bath,14926558,Sarah & Katie,Queen Anne,North Queen Anne,47.64714,-122.35336,Entire home/apt,181,2,404,2023-11-24,3.46,1,0,39,STR-OPLI-19-001477
2931922,Rental unit in Seattle · ★4.31 · 2 bedrooms · 2 beds · 2 baths,3074414,Melissa,University District,University District,47.66308,-122.30442,Entire home/apt,164,30,45,2023-09-20,0.40,116,90,9,STR-OPLI-19-002641
2935486,Condo in Seattle · ★4.82 · 2 bedrooms · 2 beds · 2 baths,14015217,Elsie,Downtown,Belltown,47.615265,-122.349747,Entire home/apt,306,1,526,2023-12-03,4.51,1,266,45,STR-OPLI-19-000863
2948548,Rental unit in Seattle · ★4.14 · Studio · 2 beds · 1 bath,3074414,Melissa,University District,University District,47.66094,-122.31542,Entire home/apt,105,30,44,2022-12-03,0.38,116,306,0,STR-OPLI-20-002641
2950213,Rental unit in Seattle · ★4.77 · 1 bedroom · 1 bed · 1 bath,15060417,Ginny,Ballard,Adams,47.66482,-122.38316,Entire home/apt,250,3,146,2023-09-10,1.26,1,258,9,STR-OPLI-20-000043
2970666,Rental unit in Seattle · ★4.68 · 1 bedroom · 1 bed · 1 bath,1121532,Melissa,Capitol Hill,Broadway,47.62192,-122.32569,Entire home/apt,80,30,193,2023-12-01,1.66,10,323,3,STR-OPLI-19-001708
2976798,Home in Seattle · ★4.92 · 1 bedroom · 4 beds · 1 shared bath,2066223,Patricia,Other neighborhoods,Wallingford,47.65491,-122.32722,Private room,75,2,297,2023-11-19,2.73,1,71,39,STR-OPLI-20-000938
2989758,Home in Seattle · ★4.82 · 2 bedrooms · 2 beds · 1 bath,1730412,Desdemona,Other neighborhoods,Fremont,47.66143,-122.35278,Entire home/apt,106,2,329,2023-12-03,2.83,1,0,30,STR-OPLI-19-001029
2995996,Home in Seattle · ★4.73 · 3 bedrooms · 3 beds · 2 baths,2781551,Ron,Central Area,Mann,47.62126,-122.29708,Entire home/apt,267,30,63,2022-02-26,0.55,4,36,0,STR-OPLI-19-001833
3022308,Rental unit in Seattle · ★3.63 · 1 bedroom · 1 bath,3074414,Melissa,University District,University District,47.6647,-122.30345,Entire home/apt,92,30,8,2022-09-03,0.07,116,90,0,
3022564,Guesthouse in Seattle · ★4.90 · Studio · 1 bed · 1 bath,12086787,Marcus,Rainier Valley,Columbia City,47.55995,-122.28322,Entire home/apt,95,1,788,2023-11-29,6.79,2,331,83,STR-OPLI-19-003235
3053269,Home in Seattle · ★4.93 · 5 bedrooms · 7 beds · 3 baths,2231298,Chris,Ballard,Adams,47.67329782146207,-122.38247371477458,Entire home/apt,520,1,125,2023-12-11,1.31,3,341,20,STR-OPLI-20-000768
3061918,Home in West Seattle · ★4.83 · 1 bedroom · 1 bed · 1 private bath,15566972,Scott,West Seattle,North Admiral,47.57142,-122.38029,Private room,75,30,41,2019-09-02,0.35,1,267,0,
3114514,Rental unit in Seattle · Studio · 1 bed · 1 bath,15825781,Alesi,Capitol Hill,Broadway,47.62386,-122.32382,Entire home/apt,84,183,0,,,1,359,0,
3121829,Townhouse in Seattle · ★4.79 · 2 bedrooms · 2 beds · 2.5 baths,4152568,Barrie,Ballard,Adams,47.67204,-122.38053,Entire home/apt,99,4,38,2023-10-28,0.33,1,8,2,STR-OPLI-19-000550
3124961,Home in Seattle · 4 bedrooms · 5 beds · 3 baths,5014920,Jeff,West Seattle,North Admiral,47.57604,-122.38163,Entire home/apt,239,30,1,2014-05-31,0.01,1,0,0,
3158243,Rental unit in Seattle · ★4.51 · 1 bedroom · 2 beds · 1 bath,3074414,Melissa,University District,University District,47.66351,-122.30233,Entire home/apt,146,30,75,2023-10-22,0.65,116,0,10,STR-OPLI-19-002641
3173186,Rental unit in Seattle · ★4.86 · 1 bedroom · 1 bed · 1 bath,9187497,Ellen,Downtown,Central Business District,47.60887,-122.33852,Entire home/apt,150,30,42,2017-08-26,0.36,1,0,0,STR-OPLI-21-001238
3254956,Rental unit in Seattle · ★4.44 · 1 bedroom · 1 bed · 1 bath,6680836,Dimple,Other neighborhoods,Wallingford,47.65434,-122.32898,Entire home/apt,129,3,52,2023-10-31,0.45,2,365,1,STR-OPLI-23-000989
